"host","parasite","ParType"
"Onychogalea_fraenata","Echinococcus granulosus","Helminth"
"Petrogale_assimilis","Echinococcus granulosus","Helminth"
"Petrogale_godmani","Echinococcus granulosus","Helminth"
"Petrogale_penicillata","Echinococcus granulosus","Helminth"
"Petrogale_persephone","Echinococcus granulosus","Helminth"
"Thylogale_stigmatica","Echinococcus granulosus","Helminth"
"Thylogale_thetis","Echinococcus granulosus","Helminth"
"Trichosurus_vulpecula","Echinococcus granulosus","Helminth"
"Vombatus_ursinus","Echinococcus granulosus","Helminth"
"Wallabia_bicolor","Echinococcus granulosus","Helminth"
"Homo_sapiens","Echinococcus hominis","Helminth"
"Equus_ferus","Echinococcus polymorphus","Helminth"
"Oryctolagus_cuniculus","Echinococcus polymorphus","Helminth"
"Dasykaluta_rosamondae","Echinonema cinctum","Helminth"
"Isoodon_macrourus","Echinonema cinctum","Helminth"
"Perameles_gunnii","Echinonema cinctum","Helminth"
"Perameles_nasuta","Echinonema cinctum","Helminth"
"Dasyurus_hallucatus","Echinonema edmondsi","Helminth"
"Hydromys_chrysogaster","Echinoparyphium hydromyos","Helminth"
"Echymipera_kalubu","Echinostoma echymiperae","Helminth"
"Odocoileus_hemionus","Elaphostrongylus cervi","Helminth"
"Equus_ferus","Eustrongylus gigas","Helminth"
"Homo_sapiens","Eustrongylus gigas","Helminth"
"Macropus_eugenii","Fasciola hepatica","Helminth"
"Macropus_giganteus","Fasciola hepatica","Helminth"
"Macropus_robustus","Fasciola hepatica","Helminth"
"Macropus_rufogriseus","Fasciola hepatica","Helminth"
"Macropus_rufus","Fasciola hepatica","Helminth"
"Pseudocheirus_peregrinus","Fasciola hepatica","Helminth"
"Rattus_fuscipes","Fasciola hepatica","Helminth"
"Rattus_lutreolus","Fasciola hepatica","Helminth"
"Thylogale_billardierii","Fasciola hepatica","Helminth"
"Trichosurus_caninus","Fasciola hepatica","Helminth"
"Trichosurus_vulpecula","Fasciola hepatica","Helminth"
"Vombatus_ursinus","Fasciola hepatica","Helminth"
"Wallabia_bicolor","Fasciola hepatica","Helminth"
"Dasyurus_hallucatus","Fibricola flabelliformis","Helminth"
"Dasyurus_viverrinus","Fibricola intermedius","Helminth"
"Hydromys_chrysogaster","Fibricola intermedius","Helminth"
"Hydromys_chrysogaster","Fibricola minor","Helminth"
"Sarcophilus_harrisii","Fibricola sarcophila","Helminth"
"Homo_sapiens","Filaria demarquayi","Helminth"
"Homo_sapiens","Filaria medinensis","Helminth"
"Macropus_parryi","Filarinema asymmetricum","Helminth"
"Macropus_robustus","Filarinema asymmetricum","Helminth"
"Macropus_rufogriseus","Filarinema asymmetricum","Helminth"
"Potorous_tridactylus","Filarinema asymmetricum","Helminth"
"Wallabia_bicolor","Filarinema asymmetricum","Helminth"
"Lagorchestes_conspicillatus","Filarinema australe","Helminth"
"Macropus_dorsalis","Filarinema australe","Helminth"
"Macropus_parryi","Filarinema australe","Helminth"
"Macropus_robustus","Filarinema australe","Helminth"
"Macropus_rufus","Filarinema australe","Helminth"
"Onychogalea_unguifera","Filarinema australe","Helminth"
"Petrogale_assimilis","Filarinema australe","Helminth"
"Petrogale_brachyotis","Filarinema australe","Helminth"
"Petrogale_inornata","Filarinema australe","Helminth"
"Macropus_eugenii","Filarinema beveridgei","Helminth"
"Macropus_antilopinus","Filarinema cassonei","Helminth"
"Macropus_fuliginosus","Filarinema cassonei","Helminth"
"Macropus_giganteus","Filarinema cassonei","Helminth"
"Macropus_robustus","Filarinema cassonei","Helminth"
"Macropus_rufogriseus","Filarinema cassonei","Helminth"
"Wallabia_bicolor","Filarinema cassonei","Helminth"
"Lagorchestes_conspicillatus","Filarinema dissimile","Helminth"
"Macropus_robustus","Filarinema dissimile","Helminth"
"Macropus_rufogriseus","Filarinema dissimile","Helminth"
"Petrogale_assimilis","Filarinema dissimile","Helminth"
"Petrogale_inornata","Filarinema dissimile","Helminth"
"Thylogale_billardierii","Filarinema durettae","Helminth"
"Macropus_robustus","Filarinema flagrifer","Helminth"
"Macropus_eugenii","Filarinema haycocki","Helminth"
"Macropus_fuliginosus","Filarinema haycocki","Helminth"
"Macropus_robustus","Filarinema haycocki","Helminth"
"Aepyprymnus_rufescens","Filarinema mawsonae","Helminth"
"Macropus_agilis","Filarinema mawsonae","Helminth"
"Macropus_parryi","Filarinema mawsonae","Helminth"
"Macropus_robustus","Filarinema mawsonae","Helminth"
"Petrogale_assimilis","Filarinema mawsonae","Helminth"
"Petrogale_godmani","Filarinema mawsonae","Helminth"
"Petrogale_inornata","Filarinema mawsonae","Helminth"
"Petrogale_penicillata","Filarinema mawsonae","Helminth"
"Thylogale_stigmatica","Filarinema mawsonae","Helminth"
"Wallabia_bicolor","Filarinema mawsonae","Helminth"
"Macropus_rufogriseus","Filarinema spratti","Helminth"
"Trichosurus_caninus","Filarinema trichosuri","Helminth"
"Thylogale_stigmatica","Filaroides athertonensis","Helminth"
"Dasykaluta_rosamondae","Filaroides pilbarensis","Helminth"
"Isoodon_macrourus","Filostrongylus peramelis","Helminth"
"Perameles_nasuta","Filostrongylus peramelis","Helminth"
"Trichosurus_vulpecula","Filostrongylus tridendriticus","Helminth"
"Rusa_timorensis","Fischoederius elongatus","Helminth"
"Thylogale_stigmatica","Foliostoma macropode","Helminth"
"Thylogale_stigmatica","Foliostoma macropodis","Helminth"
"Thylogale_thetis","Foliostoma macropodis","Helminth"
"Hydromys_chrysogaster","Galactosomum angelae","Helminth"
"Mus_musculus","Gallegostrongylus australis","Helminth"
"Rattus_fuscipes","Gallegostrongylus australis","Helminth"
"Rattus_lutreolus","Gallegostrongylus australis","Helminth"
"Rattus_norvegicus","Gallegostrongylus australis","Helminth"
"Rattus_rattus","Gallegostrongylus australis","Helminth"
"Hydromys_chrysogaster","Ganguleterakis spumosa","Helminth"
"Sus_scrofa","Gastrodiscus aegyptiacus","Helminth"
"Macropus_agilis","Gelanostrongylus yorkei","Helminth"
"Macropus_agilis","Gemellicotyle wallabicola","Helminth"
"Macropus_dorsalis","Globocephaloides affinis","Helminth"
"Macropus_giganteus","Globocephaloides affinis","Helminth"
"Aepyprymnus_rufescens","Globocephaloides macropodis","Helminth"
"Lagorchestes_conspicillatus","Globocephaloides macropodis","Helminth"
"Macropus_dorsalis","Globocephaloides macropodis","Helminth"
"Macropus_giganteus","Globocephaloides macropodis","Helminth"
"Macropus_parryi","Globocephaloides macropodis","Helminth"
"Petrogale_assimilis","Globocephaloides macropodis","Helminth"
"Petrogale_brachyotis","Globocephaloides macropodis","Helminth"
"Petrogale_godmani","Globocephaloides macropodis","Helminth"
"Petrogale_inornata","Globocephaloides macropodis","Helminth"
"Petrogale_penicillata","Globocephaloides macropodis","Helminth"
"Petrogale_persephone","Globocephaloides macropodis","Helminth"
"Thylogale_thetis","Globocephaloides macropodis","Helminth"
"Wallabia_bicolor","Globocephaloides macropodis","Helminth"
"Macropus_giganteus","Globocephaloides trifidospicularis","Helminth"
"Macropus_parryi","Globocephaloides trifidospicularis","Helminth"
"Thylogale_billardierii","Globocephaloides trifidospicularis","Helminth"
"Wallabia_bicolor","Globocephaloides trifidospicularis","Helminth"
"Isoodon_macrourus","Gnathostoma doloresi","Helminth"
"Dasyurus_hallucatus","Gnathostoma spinigerum","Helminth"
"Macropus_agilis","Gongylonema alecturae","Helminth"
"Macropus_giganteus","Gongylonema alecturae","Helminth"
"Rattus_fuscipes","Gongylonema beveridgei","Helminth"
"Tursiops_truncatus","Halocercus lagenorhynchi","Helminth"
"Hydromys_chrysogaster","Haplorchis pumilio","Helminth"
"Hydromys_chrysogaster","Haplorchis sprenti","Helminth"
"Hydromys_chrysogaster","Haplorchis yokogawai","Helminth"
"Dasyurus_viverrinus","Harmostomum dasyuri","Helminth"
"Isoodon_obesulus","Harmostomum simile","Helminth"
"Homo_sapiens","Haycocknema perplexum","Helminth"
"Rattus_fuscipes","Hepatojarakus fasciatus","Helminth"
"Rattus_sordidus","Hepatojarakus fasciatus","Helminth"
"Melomys_burtoni","Hepatojarakus pycnofasciatus","Helminth"
"Rattus_fuscipes","Hepatojarakus pycnofasciatus","Helminth"
"Hydromys_chrysogaster","Heterakis fieldingi","Helminth"
"Hydromys_chrysogaster","Heterakis spumosa","Helminth"
"Isoodon_macrourus","Heterakis spumosa","Helminth"
"Rattus_exulans","Heterakis spumosa","Helminth"
"Rattus_fuscipes","Heterakis spumosa","Helminth"
"Rattus_lutreolus","Heterakis spumosa","Helminth"
"Rattus_sordidus","Heterakis spumosa","Helminth"
"Hydromys_chrysogaster","Heterophyes nocens","Helminth"
"Rattus_norvegicus","Heterophyes nocens","Helminth"
"Antechinus_flavipes","Hymenolepis aklei","Helminth"
"Antechinus_stuartii","Hymenolepis aklei","Helminth"
"Antechinus_swainsonii","Hymenolepis aklei","Helminth"
"Pseudantechinus_bilarni","Hymenolepis aklei","Helminth"
"Antechinus_swainsonii","Hymenolepis antechini","Helminth"
"Rattus_fuscipes","Hymenolepis australiensis","Helminth"
"Bettongia_gaimardi","Hymenolepis bettongiae","Helminth"
"Antechinus_stuartii","Hymenolepis bradleyi","Helminth"
"Cercartetus_caudatus","Hymenolepis cercarteti","Helminth"
"Hydromys_chrysogaster","Hymenolepis diminuta","Helminth"
"Coccymys_ruemmleri","Hymenolepis diminuta","Helminth"
"Rattus_fuscipes","Hymenolepis diminuta","Helminth"
"Rattus_nitidus","Hymenolepis diminuta","Helminth"
"Rattus_sordidus","Hymenolepis diminuta","Helminth"
"Aepyprymnus_rufescens","Hymenolepis nana","Helminth"
"Bettongia_penicillata","Hymenolepis nana","Helminth"
"Isoodon_macrourus","Hymenolepis nana","Helminth"
"Petaurus_australis","Hymenolepis nana","Helminth"
"Planigale_maculata","Hymenolepis nana","Helminth"
"Antechinus_stuartii","Hymenolepis isoodontis","Helminth"
"Isoodon_obesulus","Hymenolepis isoodontis","Helminth"
"Miniopterus_schreibersii","Hymenolepis miniopteri","Helminth"
"Miniopterus_natalensis","Hymenolepis miniopteri","Helminth"
"Antechinus_swainsonii","Hymenolepis peramelidarum","Helminth"
"Isoodon_macrourus","Hymenolepis peramelidarum","Helminth"
"Isoodon_obesulus","Hymenolepis peramelidarum","Helminth"
"Perameles_gunnii","Hymenolepis peramelidarum","Helminth"
"Perameles_nasuta","Hymenolepis peramelidarum","Helminth"
"Potorous_tridactylus","Hymenolepis potoroi","Helminth"
"Macropus_agilis","Hypodontus macropi","Helminth"
"Macropus_dorsalis","Hypodontus macropi","Helminth"
"Macropus_fuliginosus","Hypodontus macropi","Helminth"
"Macropus_giganteus","Hypodontus macropi","Helminth"
"Onychogalea_fraenata","Hypodontus macropi","Helminth"
"Thylogale_billardierii","Hypodontus macropi","Helminth"
"Thylogale_stigmatica","Hypodontus macropi","Helminth"
"Thylogale_thetis","Hypodontus macropi","Helminth"
"Sminthopsis_crassicaudata","Inglechina australis","Helminth"
"Sminthopsis_virginiae","Inglechina australis","Helminth"
"Sminthopsis_virginiae","Inglechina virginiae","Helminth"
"Isoodon_macrourus","Labiobulura baylisi","Helminth"
"Perameles_nasuta","Labiobulura baylisi","Helminth"
"Perameles_bougainville","Labiobulura inglisi","Helminth"
"Perameles_gunnii","Labiobulura inglisi","Helminth"
"Isoodon_macrourus","Labiobulura peramelis","Helminth"
"Macropus_eugenii","Labiomultiplex eugenii","Helminth"
"Macropus_rufogriseus","Labiostrongylus australis","Helminth"
"Macropus_dorsalis","Labiostrongylus bancrofti","Helminth"
"Macropus_fuliginosus","Labiostrongylus bancrofti","Helminth"
"Macropus_parryi","Labiostrongylus bancrofti","Helminth"
"Petrogale_assimilis","Labiostrongylus bancrofti","Helminth"
"Petrogale_concinna","Labiostrongylus bancrofti","Helminth"
"Petrogale_godmani","Labiostrongylus bancrofti","Helminth"
"Petrogale_inornata","Labiostrongylus bancrofti","Helminth"
"Macropus_fuliginosus","Labiostrongylus bipapillosus","Helminth"
"Wallabia_bicolor","Labiostrongylus clelandi","Helminth"
"Lagorchestes_hirsutus","Labiostrongylus communis","Helminth"
"Macropus_dorsalis","Labiostrongylus communis","Helminth"
"Macropus_fuliginosus","Labiostrongylus communis","Helminth"
"Macropus_irma","Labiostrongylus communis","Helminth"
"Macropus_rufogriseus","Labiostrongylus communis","Helminth"
"Thylogale_stigmatica","Labiostrongylus communis","Helminth"
"Wallabia_bicolor","Labiostrongylus communis","Helminth"
"Macropus_eugenii","Labiostrongylus eugenii","Helminth"
"Potorous_tridactylus","Labiostrongylus eugenii","Helminth"
"Thylogale_billardierii","Labiostrongylus eugenii","Helminth"
"Macropus_robustus","Labiostrongylus grandis","Helminth"
"Macropus_agilis","Labiostrongylus insularis","Helminth"
"Wallabia_bicolor","Labiostrongylus insularis","Helminth"
"Macropus_fuliginosus","Labiostrongylus kungi","Helminth"
"Macropus_giganteus","Labiostrongylus kungi","Helminth"
"Macropus_bernardus","Labiostrongylus labiostrongylus","Helminth"
"Petrogale_brachyotis","Labiostrongylus labiostrongylus","Helminth"
"Thylogale_brunii","Labiostrongylus labiostrongylus","Helminth"
"Wallabia_bicolor","Labiostrongylus labiostrongylus","Helminth"
"Macropus_dorsalis","Labiostrongylus longispicularis","Helminth"
"Macropus_eugenii","Labiostrongylus longispicularis","Helminth"
"Macropus_giganteus","Labiostrongylus longispicularis","Helminth"
"Macropus_rufogriseus","Labiostrongylus longispicularis","Helminth"
"Petrogale_lateralis","Labiostrongylus longispicularis","Helminth"
"Petrogale_xanthopus","Labiostrongylus longispicularis","Helminth"
"Macropus_robustus","Labiostrongylus macropodis","Helminth"
"Petrogale_brachyotis","Labiostrongylus nabarlekensis","Helminth"
"Macropus_rufogriseus","Labiostrongylus onychogale","Helminth"
"Onychogalea_fraenata","Labiostrongylus onychogale","Helminth"
"Onychogalea_unguifera","Labiostrongylus onychogale","Helminth"
"Thylogale_billardierii","Labiostrongylus onychogale","Helminth"
"Thylogale_thetis","Labiostrongylus onychogale","Helminth"
"Petrogale_lateralis","Labiostrongylus petrogale","Helminth"
"Dorcopsis_hageni","Labiostrongylus redmondi","Helminth"
"Dorcopsis_muelleri","Labiostrongylus redmondi","Helminth"
"Wallabia_bicolor","Labiostrongylus ualabatus","Helminth"
"Lagorchestes_conspicillatus","Labiostrongylus uncinatus","Helminth"
"Macropus_dorsalis","Labiostrongylus uncinatus","Helminth"
"Macropus_parryi","Labiostrongylus uncinatus","Helminth"
"Thylogale_billardierii","Labiostrongylus uncinatus","Helminth"
"Thylogale_thetis","Labiostrongylus uncinatus","Helminth"
"Wallabia_bicolor","Labiostrongylus uncinatus","Helminth"
"Tachyglossus_aculeatus","Linstowia echidnae","Helminth"
"Isoodon_macrourus","Linstowia macrouri","Helminth"
"Dasyurus_hallucatus","Linstowia semoni","Helminth"
"Dasyurus_viverrinus","Linstowia semoni","Helminth"
"Echymipera_kalubu","Linstowia semoni","Helminth"
"Perameles_nasuta","Linstowia semoni","Helminth"
"Dendromus_oreas","Linstowinema breve","Helminth"
"Isoodon_obesulus","Linstowinema cinctum","Helminth"
"Perameles_gunnii","Linstowinema cinctum","Helminth"
"Perameles_nasuta","Linstowinema cinctum","Helminth"
"Dasyurus_hallucatus","Linstowinema edmondsi","Helminth"
"Dasycercus_cristicauda","Linstowinema gracile","Helminth"
"Phascogale_tapoatafa","Linstowinema gracile","Helminth"
"Isoodon_obesulus","Linstowinema inglisi","Helminth"
"Isoodon_macrourus","Linstowinema latens","Helminth"
"Isoodon_macrourus","Linstowinema maplestonei","Helminth"
"Perameles_nasuta","Linstowinema maplestonei","Helminth"
"Perameles_bougainville","Linstowinema peramelis","Helminth"
"Dasykaluta_rosamondae","Linstowinema rosamondae","Helminth"
"Isoodon_obesulus","Linstowinema tasmaniense","Helminth"
"Isoodon_auratus","Linstowinema warringtoni","Helminth"
"Isoodon_macrourus","Linstowinema warringtoni","Helminth"
"Isoodon_obesulus","Linstowinema warringtoni","Helminth"
"Perameles_nasuta","Linstowinema warringtoni","Helminth"
"Equus_ferus","Loa loa","Helminth"
"Echymipera_kalubu","Mackerrastrongylus biakensis","Helminth"
"Isoodon_macrourus","Mackerrastrongylus isoodon","Helminth"
"Perameles_nasuta","Mackerrastrongylus isoodon","Helminth"
"Dasyurus_geoffroii","Mackerrastrongylus mawsonae","Helminth"
"Dasyurus_hallucatus","Mackerrastrongylus mawsonae","Helminth"
"Isoodon_macrourus","Mackerrastrongylus mawsonae","Helminth"
"Dasyurus_hallucatus","Mackerrastrongylus peramelis","Helminth"
"Isoodon_macrourus","Mackerrastrongylus peramelis","Helminth"
"Perameles_nasuta","Mackerrastrongylus peramelis","Helminth"
"Macropus_fuliginosus","Macropicola ocydromi","Helminth"
"Macropus_agilis","Macroponema beveridgei","Helminth"
"Macropus_antilopinus","Macroponema beveridgei","Helminth"
"Macropus_robustus","Macroponema beveridgei","Helminth"
"Wallabia_bicolor","Macroponema beveridgei","Helminth"
"Macropus_giganteus","Macroponema comani","Helminth"
"Macropus_robustus","Macroponema comani","Helminth"
"Lagorchestes_conspicillatus","Macropostrongyloides baylisi","Helminth"
"Macropus_antilopinus","Macropostrongyloides baylisi","Helminth"
"Macropus_dorsalis","Macropostrongyloides baylisi","Helminth"
"Macropus_fuliginosus","Macropostrongyloides baylisi","Helminth"
"Macropus_giganteus","Macropostrongyloides baylisi","Helminth"
"Macropus_parryi","Macropostrongyloides baylisi","Helminth"
"Macropus_robustus","Macropostrongyloides baylisi","Helminth"
"Onychogalea_fraenata","Macropostrongyloides baylisi","Helminth"
"Petrogale_lateralis","Macropostrongyloides baylisi","Helminth"
"Petrogale_xanthopus","Macropostrongyloides baylisi","Helminth"
"Wallabia_bicolor","Macropostrongyloides baylisi","Helminth"
"Dendrolagus_dorianus","Macropostrongyloides dendrolagi","Helminth"
"Thallomys_paedulcus","Macropostrongyloides dendrolagi","Helminth"
"Wallabia_bicolor","Macropostrongyloides dissimilis","Helminth"
"Lasiorhinus_latifrons","Macropostrongyloides lasiorhini","Helminth"
"Vombatus_ursinus","Macropostrongyloides lasiorhini","Helminth"
"Macropus_fuliginosus","Macropostrongyloides yamagutii","Helminth"
"Macropus_rufus","Macropostrongyloides yamagutii","Helminth"
"Macropus_rufogriseus","Macropostrongylus lesouefi","Helminth"
"Macropus_dorsalis","Macropostrongylus macropostrongylus","Helminth"
"Macropus_parryi","Macropostrongylus macropostrongylus","Helminth"
"Petrogale_godmani","Macropostrongylus macropostrongylus","Helminth"
"Thylogale_brunii","Macropostrongylus macropostrongylus","Helminth"
"Wallabia_bicolor","Macropostrongylus macropostrongylus","Helminth"
"Macropus_parryi","Macropostrongylus macrostoma","Helminth"
"Macropus_robustus","Macropostrongylus macrostoma","Helminth"
"Petrogale_assimilis","Macropostrongylus petrogale","Helminth"
"Petrogale_godmani","Macropostrongylus petrogale","Helminth"
"Petrogale_inornata","Macropostrongylus petrogale","Helminth"
"Macropus_robustus","Macropostrongylus spearei","Helminth"
"Macropus_dorsalis","Macropostrongylus yorkei","Helminth"
"Macropus_agilis","Macropotrema pertinax","Helminth"
"Macropus_fuliginosus","Macropoxyuris brevigularis","Helminth"
"Macropus_giganteus","Macropoxyuris brevigularis","Helminth"
"Macropus_fuliginosus","Macropoxyuris longigularis","Helminth"
