"host","parasite","ParType","database"
"Taphozous_perforatus","Myotolepis sawadai","Helminth","helminthR"
"Oryctolagus_cuniculus","Necator americanus","Helminth","helminthR"
"Rhinoceros_unicornis","Necator americanus","Helminth","helminthR"
"Camelus_dromedarius","Nematodirella dromedarii","Helminth","helminthR"
"Bos_grunniens","Neoascaris vitulorum","Helminth","helminthR"
"Miniopterus_natalensis","Neoheterophyes brevicorpus","Helminth","helminthR"
"Myotis_adversus","Neoheterophyes brevicorpus","Helminth","helminthR"
"Millardia_meltada","Neospirocerca rajasthanensis","Helminth","helminthR"
"Hippopotamus_amphibius","Nilocotyle paradoxus","Helminth","helminthR"
"Rattus_argentiventer","Nippostrongylus brasiliensis","Helminth","helminthR"
"Rattus_exulans","Nippostrongylus brasiliensis","Helminth","helminthR"
"Rattus_losea","Nippostrongylus brasiliensis","Helminth","helminthR"
"Rattus_nitidus","Nippostrongylus brasiliensis","Helminth","helminthR"
"Rattus_tanezumi","Nippostrongylus brasiliensis","Helminth","helminthR"
"Rattus_morotaiensis","Nippostrongylus marhaeniae","Helminth","helminthR"
"Rattus_xanthurus","Nippostrongylus sembeli","Helminth","helminthR"
"Mallomys_rothschildi","Odilia mallomysi","Helminth","helminthR"
"Maxomys_musschenbroekii","Odilia mamasaensis","Helminth","helminthR"
"Rattus_xanthurus","Odilia maxomyos","Helminth","helminthR"
"Rattus_xanthurus","Odilia moatensis","Helminth","helminthR"
"Rattus_xanthurus","Odilia sulawesiensis","Helminth","helminthR"
"Homo_sapiens","Oesophagostomum aculeatum","Helminth","helminthR"
"Boselaphus_tragocamelus","Oesophagostomum asperum","Helminth","helminthR"
"Rusa_unicolor","Oesophagostomum asperum","Helminth","helminthR"
"Ovis_aries","Oesophagostomum asperum","Helminth","helminthR"
"Sus_scrofa","Oesophagostomum asperum","Helminth","helminthR"
"Macaca_arctoides","Oesophagostomum bifurcum","Helminth","helminthR"
"Sus_scrofa","Oesophagostomum brevicaudum","Helminth","helminthR"
"Rusa_unicolor","Oesophagostomum cervi","Helminth","helminthR"
"Cavia_porcellus","Oesophagostomum columbianum","Helminth","helminthR"
"Rusa_unicolor","Oesophagostomum curvatum","Helminth","helminthR"
"Muntiacus_muntjak","Oesophagostomum curvatum","Helminth","helminthR"
"Macaca_mulatta","Oesophagostomum macacae","Helminth","helminthR"
"Bos_javanicus","Oesophagostomum radiatum","Helminth","helminthR"
"Rusa_unicolor","Oesophagostomum radiatum","Helminth","helminthR"
"Tragulus_javanicus","Oesophagostomum sikae","Helminth","helminthR"
"Tragulus_javanicus","Oesophagostomum traguli","Helminth","helminthR"
"Boselaphus_tragocamelus","Oesophagostomum venulosum","Helminth","helminthR"
"Bos_taurus","Ogmocotyle indica","Helminth","helminthR"
"Capra_hircus","Ogmocotyle indica","Helminth","helminthR"
"Rusa_unicolor","Ogmocotyle indica","Helminth","helminthR"
"Muntiacus_muntjak","Ogmocotyle indica","Helminth","helminthR"
"Ovis_aries","Ogmocotyle indica","Helminth","helminthR"
"Bubalus_bubalis","Olveria bosi","Helminth","helminthR"
"Bos_taurus","Olveria bosi","Helminth","helminthR"
"Capra_hircus","Olveria bosi","Helminth","helminthR"
"Ovis_ammon","Olveria bosi","Helminth","helminthR"
"Ovis_aries","Olveria bosi","Helminth","helminthR"
"Bos_taurus","Olveria indica","Helminth","helminthR"
"Bubalus_bubalis","Olveria indica","Helminth","helminthR"
"Capra_hircus","Olveria indica","Helminth","helminthR"
"Ovis_ammon","Olveria indica","Helminth","helminthR"
"Ovis_aries","Olveria indica","Helminth","helminthR"
"Ovis_aries","Olveria thapari","Helminth","helminthR"
"Bubalus_bubalis","Onchocerca armillata","Helminth","helminthR"
"Capra_hircus","Onchocerca armillata","Helminth","helminthR"
"Equus_asinus","Onchocerca armillata","Helminth","helminthR"
"Equus_caballus","Onchocerca armillata","Helminth","helminthR"
"Ovis_aries","Onchocerca armillata","Helminth","helminthR"
"Bubalus_bubalis","Onchocerca cebei","Helminth","helminthR"
"Camelus_bactrianus","Onchocerca fasciata","Helminth","helminthR"
"Bos_taurus","Onchocerca gibsoni","Helminth","helminthR"
"Bubalus_bubalis","Onchocerca gibsoni","Helminth","helminthR"
"Camelus_bactrianus","Onchocerca gibsoni","Helminth","helminthR"
"Bubalus_bubalis","Onchocerca gutturosa","Helminth","helminthR"
"Bos_taurus","Onchocerca indica","Helminth","helminthR"
"Bubalus_bubalis","Onchocerca indica","Helminth","helminthR"
"Bubalus_bubalis","Onchocerca pandei","Helminth","helminthR"
"Bubalus_bubalis","Onchocerca sweetae","Helminth","helminthR"
"Canis_lupus","Opisthorchis caninus","Helminth","helminthR"
"Felis_catus","Opisthorchis caninus","Helminth","helminthR"
"Felis_silvestris","Opisthorchis caninus","Helminth","helminthR"
"Hyaena_hyaena","Opisthorchis caninus","Helminth","helminthR"
"Mus_musculus","Opisthorchis caninus","Helminth","helminthR"
"Rattus_norvegicus","Opisthorchis caninus","Helminth","helminthR"
"Sus_scrofa","Opisthorchis caninus","Helminth","helminthR"
"Canis_lupus","Opisthorchis canis","Helminth","helminthR"
"Felis_chaus","Opisthorchis felineus","Helminth","helminthR"
"Bos_taurus","Opisthorchis noverca","Helminth","helminthR"
"Canis_lupus","Opisthorchis noverca","Helminth","helminthR"
"Homo_sapiens","Opisthorchis noverca","Helminth","helminthR"
"Sus_scrofa","Opisthorchis noverca","Helminth","helminthR"
"Canis_lupus","Opisthorchis tenuicollis","Helminth","helminthR"
"Felis_catus","Opisthorchis tenuicollis","Helminth","helminthR"
"Sus_scrofa","Opisthorchis tenuicollis","Helminth","helminthR"
"Canis_lupus","Opisthorchis viverrini","Helminth","helminthR"
"Bos_taurus","Orientobilharzia bonfordi","Helminth","helminthR"
"Bos_taurus","Orientobilharzia dattai","Helminth","helminthR"
"Bubalus_bubalis","Orientobilharzia dattai","Helminth","helminthR"
"Capra_hircus","Orientobilharzia dattai","Helminth","helminthR"
"Ovis_aries","Orientobilharzia dattai","Helminth","helminthR"
"Bubalus_bubalis","Orientobilharzia harinasuta","Helminth","helminthR"
"Rattus_argentiventer","Orientostrongylus tenorai","Helminth","helminthR"
"Rattus_exulans","Orientostrongylus tenorai","Helminth","helminthR"
"Rattus_losea","Orientostrongylus tenorai","Helminth","helminthR"
"Bos_taurus","Orthocoelium bovini","Helminth","helminthR"
"Bos_taurus","Orthocoelium dawesi","Helminth","helminthR"
"Capra_hircus","Orthocoelium dawesi","Helminth","helminthR"
"Ovis_ammon","Orthocoelium dawesi","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium dicranocoelium","Helminth","helminthR"
"Capra_hircus","Orthocoelium dicranocoelium","Helminth","helminthR"
"Ovis_ammon","Orthocoelium dicranocoelium","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium dinniki","Helminth","helminthR"
"Rusa_unicolor","Orthocoelium dinniki","Helminth","helminthR"
"Ovis_ammon","Orthocoelium dinniki","Helminth","helminthR"
"Ovis_aries","Orthocoelium dinniki","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium gigantopharynx","Helminth","helminthR"
"Bos_taurus","Orthocoelium indonesiense","Helminth","helminthR"
"Bos_taurus","Orthocoelium narayanai","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium narayanai","Helminth","helminthR"
"Ovis_aries","Orthocoelium nasmarki","Helminth","helminthR"
"Ovis_aries","Orthocoelium orthocoelium","Helminth","helminthR"
"Bos_taurus","Orthocoelium parvipapillatum","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium parvipapillatum","Helminth","helminthR"
"Capra_hircus","Orthocoelium parvipapillatum","Helminth","helminthR"
"Ovis_ammon","Orthocoelium parvipapillatum","Helminth","helminthR"
"Ovis_aries","Orthocoelium parvipapillatum","Helminth","helminthR"
"Axis_axis","Orthocoelium scoliocoelium","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium scoliocoelium","Helminth","helminthR"
"Rucervus_duvaucelii","Orthocoelium scoliocoelium","Helminth","helminthR"
"Ovis_ammon","Orthocoelium scoliocoelium","Helminth","helminthR"
"Ovis_aries","Orthocoelium scoliocoelium","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium serpenticaecum","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium spinicephalus","Helminth","helminthR"
"Capra_hircus","Orthocoelium spinicephalus","Helminth","helminthR"
"Bubalus_bubalis","Orthocoelium streptocoelium","Helminth","helminthR"
"Capra_hircus","Orthocoelium streptocoelium","Helminth","helminthR"
"Rucervus_duvaucelii","Orthocoelium streptocoelium","Helminth","helminthR"
"Ovis_ammon","Orthocoelium streptocoelium","Helminth","helminthR"
"Ovis_aries","Orthocoelium streptocoelium","Helminth","helminthR"
"Bos_taurus","Orthocoelium thapari","Helminth","helminthR"
"Capra_hircus","Orthocoelium thapari","Helminth","helminthR"
"Ovis_ammon","Orthocoelium thapari","Helminth","helminthR"
"Capra_hircus","Ostertagia nianqinqtanggulaensis","Helminth","helminthR"
"Ovis_aries","Ostertagia nianqinqtanggulaensis","Helminth","helminthR"
"Bos_javanicus","Ostertagia ostertagi","Helminth","helminthR"
"Herpestes_javanicus","Owilfordia schmidti","Helminth","helminthR"
"Vulpes_vulpes","Oxynema linstowi","Helminth","helminthR"
"Bubalus_bubalis","Palamphistomum dutti","Helminth","helminthR"
"Capra_hircus","Palamphistomum dutti","Helminth","helminthR"
"Ovis_ammon","Palamphistomum dutti","Helminth","helminthR"
"Ovis_aries","Palamphistomum dutti","Helminth","helminthR"
"Bubalus_bubalis","Palamphistomum lobatum","Helminth","helminthR"
"Capra_hircus","Palamphistomum lobatum","Helminth","helminthR"
"Rucervus_duvaucelii","Palamphistomum lobatum","Helminth","helminthR"
"Ovis_ammon","Palamphistomum lobatum","Helminth","helminthR"
"Ovis_aries","Palamphistomum lobatum","Helminth","helminthR"
"Tragulus_nigricans","Papillosetaria veversi","Helminth","helminthR"
"Bubalus_bubalis","Parafilaria bovicola","Helminth","helminthR"
"Bos_taurus","Parafilaria multipapillosa","Helminth","helminthR"
"Bos_taurus","Parafilaria sahaii","Helminth","helminthR"
"Bubalus_bubalis","Parafilaria sahaii","Helminth","helminthR"
"Bandicota_indica","Paragonimus bangkokensis","Helminth","helminthR"
"Felis_catus","Paragonimus bangkokensis","Helminth","helminthR"
"Herpestes_javanicus","Paragonimus bangkokensis","Helminth","helminthR"
"Prionailurus_viverrinus","Paragonimus compactus","Helminth","helminthR"
"Herpestes_edwardsi","Paragonimus compactus","Helminth","helminthR"
"Viverricula_indica","Paragonimus compactus","Helminth","helminthR"
"Prionailurus_bengalensis","Paragonimus edwardsi","Helminth","helminthR"
"Catopuma_temminckii","Paragonimus edwardsi","Helminth","helminthR"
"Paradoxurus_hermaphroditus","Paragonimus edwardsi","Helminth","helminthR"
"Felis_catus","Paragonimus harinasutai","Helminth","helminthR"
"Canis_lupus","Paragonimus heterotremus","Helminth","helminthR"
"Macaca_fascicularis","Paragonimus heterotremus","Helminth","helminthR"
"Menetes_berdmorei","Paragonimus heterotremus","Helminth","helminthR"
"Meriones_unguiculatus","Paragonimus heterotremus","Helminth","helminthR"
"Oryctolagus_cuniculus","Paragonimus heterotremus","Helminth","helminthR"
"Rhizomys_pruinosus","Paragonimus heterotremus","Helminth","helminthR"
"Prionailurus_bengalensis","Paragonimus kellicotti","Helminth","helminthR"
"Catopuma_temminckii","Paragonimus kellicotti","Helminth","helminthR"
"Paradoxurus_hermaphroditus","Paragonimus kellicotti","Helminth","helminthR"
"Bandicota_bengalensis","Paragonimus macrorchis","Helminth","helminthR"
"Bandicota_indica","Paragonimus macrorchis","Helminth","helminthR"
"Canis_lupus","Paragonimus macrorchis","Helminth","helminthR"
"Felis_catus","Paragonimus macrorchis","Helminth","helminthR"
"Homo_sapiens","Paragonimus macrorchis","Helminth","helminthR"
"Rattus_norvegicus","Paragonimus macrorchis","Helminth","helminthR"
"Rattus_rattus","Paragonimus macrorchis","Helminth","helminthR"
"Herpestes_edwardsi","Paragonimus mungoi","Helminth","helminthR"
"Panthera_tigris","Paragonimus pantheri","Helminth","helminthR"
"Canis_lupus","Paragonimus philippinensis","Helminth","helminthR"
"Homo_sapiens","Paragonimus philippinensis","Helminth","helminthR"
"Rattus_norvegicus","Paragonimus philippinensis","Helminth","helminthR"
"Homo_sapiens","Paragonimus pulmonalis","Helminth","helminthR"
"Bandicota_indica","Paragonimus siamensis","Helminth","helminthR"
"Bandicota_savilei","Paragonimus siamensis","Helminth","helminthR"
"Berylmys_berdmorei","Paragonimus siamensis","Helminth","helminthR"
"Felis_catus","Paragonimus siamensis","Helminth","helminthR"
"Herpestes_edwardsi","Paragonimus siamensis","Helminth","helminthR"
"Maxomys_rajah","Paragonimus siamensis","Helminth","helminthR"
"Rattus_norvegicus","Paragonimus siamensis","Helminth","helminthR"
"Ailurus_fulgens","Paragonimus westermani","Helminth","helminthR"
"Catopuma_temminckii","Paragonimus westermani","Helminth","helminthR"
"Cavia_porcellus","Paragonimus westermani","Helminth","helminthR"
"Neofelis_nebulosa","Paragonimus westermani","Helminth","helminthR"
"Prionailurus_rubiginosus","Paragonimus westermani","Helminth","helminthR"
"Lynx_rufus","Paragonimus westermani","Helminth","helminthR"
"Herpestes_edwardsi","Paragonimus westermani","Helminth","helminthR"
"Herpestes_fuscus","Paragonimus westermani","Helminth","helminthR"
"Herpestes_urva","Paragonimus westermani","Helminth","helminthR"
"Macaca_arctoides","Paragonimus westermani","Helminth","helminthR"
"Macaca_cyclopis","Paragonimus westermani","Helminth","helminthR"
"Macaca_fascicularis","Paragonimus westermani","Helminth","helminthR"
"Macaca_fuscata","Paragonimus westermani","Helminth","helminthR"
"Martes_flavigula","Paragonimus westermani","Helminth","helminthR"
"Martes_martes","Paragonimus westermani","Helminth","helminthR"
"Oryctolagus_cuniculus","Paragonimus westermani","Helminth","helminthR"
"Panthera_pardus","Paragonimus westermani","Helminth","helminthR"
"Panthera_tigris","Paragonimus westermani","Helminth","helminthR"
"Prionailurus_planiceps","Paragonimus westermani","Helminth","helminthR"
"Rattus_tanezumi","Paragonimus westermani","Helminth","helminthR"
"Eropeplus_canus","Paraheligmonelloides eropeplios","Helminth","helminthR"
"Paruromys_dominator","Paraheligmonelloides paruromyos","Helminth","helminthR"
"Funambulus_pennantii","Paraheterakis gubernaculi","Helminth","helminthR"
"Homo_sapiens","Paralecithodendrium glandulosum","Helminth","helminthR"
"Homo_sapiens","Paralecithodendrium obtusum","Helminth","helminthR"
"Axis_porcinus","Paramphistomoides maplestonei","Helminth","helminthR"
"Bos_taurus","Paramphistomum bombayensis","Helminth","helminthR"
"Bubalus_bubalis","Paramphistomum bombayensis","Helminth","helminthR"
"Axis_axis","Paramphistomum cervi","Helminth","helminthR"
"Bos_javanicus","Paramphistomum cervi","Helminth","helminthR"
"Camelus_bactrianus","Paramphistomum cervi","Helminth","helminthR"
"Rusa_unicolor","Paramphistomum cervi","Helminth","helminthR"
"Oryctolagus_cuniculus","Paramphistomum cervi","Helminth","helminthR"
"Axis_axis","Paramphistomum epiclitum","Helminth","helminthR"
"Bos_frontalis","Paramphistomum epiclitum","Helminth","helminthR"
"Rusa_unicolor","Paramphistomum epiclitum","Helminth","helminthR"
"Hippotragus_niger","Paramphistomum epiclitum","Helminth","helminthR"
"Ovis_aries","Paramphistomum epiclitum","Helminth","helminthR"
"Bubalus_bubalis","Paramphistomum explanatum","Helminth","helminthR"
"Boselaphus_tragocamelus","Paramphistomum gracile","Helminth","helminthR"
"Bubalus_bubalis","Paramphistomum gracile","Helminth","helminthR"
"Tapirus_indicus","Paranoplocephala indica","Helminth","helminthR"
"Tatera_indica","Paraoligorchis taterae","Helminth","helminthR"
"Canis_lupus","Paropisthorchis canius","Helminth","helminthR"
"Homo_sapiens","Paryphostomum sufrartyfex","Helminth","helminthR"
"Elephas_maximus","Pfenderius birmanicus","Helminth","helminthR"
"Dicerorhinus_sumatrensis","Pfenderius papillatus","Helminth","helminthR"
"Felis_catus","Ascocotyle italicus","Helminth","helminthR"
"Homo_sapiens","Phaneropsolus bonnei","Helminth","helminthR"
"Macaca_fascicularis","Phaneropsolus bonnei","Helminth","helminthR"
"Macaca_mulatta","Phaneropsolus bonnei","Helminth","helminthR"
"Nycticebus_coucang","Phaneropsolus bonnei","Helminth","helminthR"
"Homo_sapiens","Phaneropsolus spinicirrus","Helminth","helminthR"
"Homo_sapiens","Philophthalmus gralli","Helminth","helminthR"
"Felis_catus","Physaloptera bispiculata","Helminth","helminthR"
"Felis_silvestris","Physaloptera bispiculata","Helminth","helminthR"
"Mellivora_capensis","Physaloptera bispiculata","Helminth","helminthR"
"Prionailurus_bengalensis","Physaloptera brevispiculum","Helminth","helminthR"
"Felis_catus","Physaloptera brevispiculum","Helminth","helminthR"
"Mellivora_capensis","Physaloptera brevispiculum","Helminth","helminthR"
"Funambulus_palmarum","Physaloptera brevispiculum","Helminth","helminthR"
"Viverricula_indica","Physaloptera brevispiculum","Helminth","helminthR"
"Funambulus_pennantii","Physaloptera funambuli","Helminth","helminthR"
"Hylomys_suillus","Physaloptera ngoci","Helminth","helminthR"
"Prionailurus_bengalensis","Physaloptera praeputialis","Helminth","helminthR"
"Neofelis_nebulosa","Physaloptera praeputialis","Helminth","helminthR"
"Macaca_arctoides","Physaloptera tumefaciens","Helminth","helminthR"
"Homo_sapiens","Plagiorchis harinasutai","Helminth","helminthR"
"Homo_sapiens","Plagiorchis javensis","Helminth","helminthR"
"Eptesicus_serotinus","Plagiorchis kashmirensis","Helminth","helminthR"
"Rhinopoma_hardwickii","Plagiorchis koreanus","Helminth","helminthR"
"Tadarida_aegyptiaca","Plagiorchis koreanus","Helminth","helminthR"
"Rattus_tanezumi","Plagiorchis muris","Helminth","helminthR"
"Homo_sapiens","Plagiorchis philippinensis","Helminth","helminthR"
"Rattus_nitidus","Platynosomoides muris","Helminth","helminthR"
"Herpestes_javanicus","Platynosomum fastosum","Helminth","helminthR"
"Pongo_pygmaeus","Platynosomum fastosum","Helminth","helminthR"
"Cheiromeles_torquatus","Postorchigenes duboisi","Helminth","helminthR"
"Canis_lupus","Procerovum calderoni","Helminth","helminthR"
"Felis_catus","Procerovum calderoni","Helminth","helminthR"
"Homo_sapiens","Procerovum calderoni","Helminth","helminthR"
"Mus_musculus","Procerovum varium","Helminth","helminthR"
"Hipposideros_speoris","Prosthodendrium dinanantum","Helminth","helminthR"
